county,embedding
Montague Texas,"0.037031773999999996,-0.004051583499999999,-0.0110856445,0.0132842875,0.0077554606,-0.001025601000000001,-0.025960666,-0.028627948,-0.014408905999999999,-0.0005735068999999995,-0.0182122755,0.000501619,-0.010057311000000001,0.0025697815500000006,0.0059378525,0.004884488475,-0.01593423565,0.0016569733999999999,-0.0010315768499999994,-0.0058235546,0.014470559400000001,-0.007323975250000001,0.017245072150000002,0.00992535625,-0.00559254405,0.0009389665700000001,-0.00090891885,0.00185170195,-0.008703142550000001,0.012652998145,-0.0019898264000000002,-0.004127491410000001,0.0019592050499999997,-0.004580157509999999,-0.003636838375,0.0037796155349999997,-0.00906783106,0.00023085870000000015,-0.0039473854355,0.00380356435,0.0008343282599999999,-0.00047671477999999996,0.0006435698700000001,-0.00053983484045,0.00696477616,-0.004610192785000001,0.008077639840000001,0.003159037955,0.0015744875864999999,-1.022002"
Montcalm Michigan,"-0.08564304,-0.021908543500000002,0.014843743999999999,-0.013592238500000001,-0.054479022,0.028949337500000002,-0.010054126,-0.0031097169999999997,0.00194809465,0.00564293885,-0.0045420090000000005,-0.00481714535,0.004040282300000001,0.00551018855,-0.00260277935,-0.00046769443000000007,0.00097171125,0.0004727656000000002,0.005447328900000001,-0.0032166572500000002,-0.00856899195,-0.0011235951,0.003139373595,0.0044621236,-0.008400149749999999,-0.0011507125,-0.01122563755,-0.00585254795,-0.007821890934999999,0.0009323103999999999,0.004411549922500001,-0.0099448536,-0.0024760876,0.010333149425,-0.00517363175,0.007028936810000001,-0.00359543375,0.00030701121500000005,-0.001805323835,0.000164714295,0.0031494572500000003,0.0008629975000000001,0.006064913674999999,0.009108999699999999,0.00038154511000000006,0.0053734268,-0.00150116485,0.00180191218,-0.0018164359999999998,3.9825700499999996"
Monterey California,"0.0276445,-0.130039225,-0.004961779999999999,0.015887465000000003,-0.020761115,-0.026817494999999997,-0.01642538,0.013893365,0.00300229,0.00058756,0.01947256,-0.0065527599999999995,0.011142220000000001,0.00075314,0.007794485,-0.00964099,0.00791172,-0.0027922850000000003,0.0029216,0.00439693,-0.004739185,-0.005360905,-0.005554334999999999,-0.0028981600000000003,0.00071078,0.0017494849999999998,0.00051326,0.00143103,-0.0051072800000000005,-0.00967271,0.00222456,-0.007678864999999999,-0.00948566,-9.409999999999952e-06,-0.005245555,-0.0044267149999999995,0.005240405,-0.011461325,0.003216755,0.00431068,-0.002271605,-0.007358460000000001,0.007354515,0.009812459999999999,0.0016444399999999998,0.000672905,-0.0008637199999999999,0.004782995,0.0027937,-0.00043254999999999997"
Montezuma Colorado,"0.090670955,-0.013156562,-0.00590328425,0.0043271465,-0.0136199265,-0.0025003388500000005,-0.007042437,-0.0016614424,-0.009356227,-0.0017198966499999998,0.0034090474000000003,0.0083560252,0.0038749460999999994,0.003068436,-0.0080235646,-0.0039975875,-0.0045018574999999995,0.0071806903,-0.0015381085,-0.0002762426999999997,0.0018586944500000003,0.00212539455,0.0009779981000000004,0.0050462115500000005,0.009386844299999999,0.00044796499999999993,0.005808674745,-0.0023998396,-0.0070704646000000005,0.00792289475,0.00249203165,-0.00389483845,-0.00240706195,0.00119121815,0.004768326200000001,-0.00048722835000000004,-0.0036504388949999997,-0.00202161055,0.005377172325,0.00147577387,-8.598775000000008e-05,0.00358334345,-0.007826291235,0.004881086435,0.00038390870000000005,0.0060049427195,-0.0021894405949999998,-0.00051896772,0.0038573191049999997,1.15674985"
Montgomery Alabama,"0.04615267005,-0.0526648682,-0.0163003337,0.02409910565,0.0174766864,0.0033050812500000012,0.006087338425,0.002924889325,-0.000490468745,-0.0008877172700000001,-0.00361895566,0.0034220243,-0.007756332915,-0.00339301535,-0.0151519892,-0.001333984205,-0.0007071226300000002,-0.0007491361100000001,0.00125959241,0.0012723028749999999,-0.00901406435,-0.0097296656,0.0025971362499999998,-0.00176929421025,0.0070863256749999996,0.001933156143,-0.0028182737000000003,0.00303203806,-0.0074071580000000005,0.003161227355,0.0005576747200000003,-0.0046455689,0.0027538942299999997,0.0034186853499999998,0.0075890627,0.00515484005,-0.003268040105,-0.0015717728949999998,0.011111300250000001,0.004762983994999999,-0.00348212353,0.001630954131,-0.0033443800049999996,-0.00570686265,0.003142657435,-5.2203049999999815e-06,-0.0080061015,-0.0049516149,-0.000534507455,2.06215138"
Montgomery Arkansas,"-0.075417381,0.074422207,0.00976292785,-0.001875598525,-0.0043879539500000005,-0.015185815200000001,0.010603265299999998,0.07157047899999999,-0.009553244995,-0.02556974345,-0.00929875035,-0.04406511015,0.004012252525,0.0007310766,0.02057595089,-0.02336624735,-0.0003312640500000002,0.011613540185,0.0014891674000000006,-0.00029440640000000066,-0.00958928347,-0.020259483245,0.003845567595,0.00729303355,-0.0166705768,0.0252172921,-0.00849454804,-0.0086088565,0.0010825969850000003,-0.012015918985,0.010823731999999999,0.00895850695,-0.0008129481850000001,-0.00588554646,-0.00158092939,0.009579793781,0.012310526175,0.011384978795,0.008605584119999999,0.01204340972,0.00078914652,-0.006441290795,0.00120524848,0.00038165244999999995,0.0111360768335,0.017063070232499998,-0.007096635665,-0.01473073903,-0.005643406925,3.67888104"
Montgomery Georgia,"-0.029840140850000002,-0.02461978795,0.0262744704,0.01692729365,0.0296274768,0.0032379996100000003,0.02143040635,-0.01422285171,-0.0040879473,0.013462522250000001,0.014968471399999999,0.0037952960500000008,-0.005135162055,-0.00457005374,0.011844561495,0.0019622037500000005,0.011668991600000001,-0.00403101034,0.00516760339,-0.0095861542,-0.0100288873,-0.001732337762,-0.0025529270999999996,-0.003479868845,0.00797794921835,-0.0051984787,0.00726093375,-0.000721463455,-0.004695987899999999,-0.0016030650500000005,-0.00438203804,0.0025253588455,0.00933736425,-0.00023967239499999996,-0.0023564777395000003,0.008735876299999999,-0.00045524348000000007,-0.003213134935,-0.0034902669000000004,4.677660999999995e-05,-0.0112987283,0.00546503416,0.0075023624,0.0016587544499999999,0.0096196157,0.005321393914500001,-0.0006304676749999999,-0.002430106385,-0.002109260805,-6.932292110000001"
Montgomery Illinois,"-0.021982954,-0.0188078749,0.0002646870000000001,0.018889931999999998,0.0037216099999999993,0.008236227,-0.0189753175,-0.0046787385,0.013197253999999999,0.02066786245,-0.013205967499999999,-0.01597713,-0.011647220500000001,-0.0067233621499999995,0.0158937085,-0.007850385,0.0013817492,-0.010585208799999999,-0.00720350835,-0.0136294637,-0.0036887978500000002,-0.00267028045,0.009960432,-0.00573197605,-0.0038756507350000005,-0.00531497695,-0.005654191899999999,0.00191707375,-0.00720810895,-0.001875657355,0.015001144285,-0.00245612831,-0.00660642203,0.00013768031,0.00199699495,0.004850464625,0.0051144628565,-0.0021733057950000002,-0.0005020893569999999,-0.003083123555,0.00077011691,-0.003275914549,0.0020215796750000002,0.00312292636,0.004448873755,0.005264955745,-0.005496011545,-0.004893912980000001,0.0010703533634999999,0.9628530999999999"
Montgomery Indiana,"-0.0379043725,-0.0024683798,0.0332159941,-0.0162358695,-0.0183623564,0.033233723,-0.013609027400000001,-0.00176319165,0.0053076082,-0.00479343885,0.00559504005,0.0023146583000000004,0.010429582699999999,0.01340277076,-0.006180037518499999,0.0004886358499999999,0.00617839065,-0.0003907677000000002,0.015115728299999999,-0.004432087,0.0066299829,-0.0088135046,-0.0005670505000000001,-0.0032583483,0.00655466455,0.0047782051,-0.004582989385,-0.004639281449999999,0.00039749825,-0.0027718040999999997,0.0035665233500000006,-0.00403465495,-0.0053110373,-0.00728236745,-0.0031574270450000002,0.002742386895,0.00419099925,0.0035617964999999996,6.792904e-05,0.00302248505,0.0015799671,-0.00524515995,0.00599989075,-0.00127365326,-0.002044119325,0.0007963920750000001,-0.003643310555,-0.002602372975,0.0026094034883,0.65352965"
Montgomery Iowa,"-0.02644220615,0.059344084500000005,-0.0007692594999999997,0.013187605500000001,-0.01037484755,0.017576653499999997,-0.0043905125,-2.297180000000016e-05,0.0420480425,-0.006101793000000001,-0.0147035115,-0.0177252385,-0.016313960699999998,-0.0095282658,0.0100426162,-0.0029175702,0.0029148964000000003,-0.007774699600000001,0.01190996435,-0.00722411435,0.0044735171,-0.0065391983,0.007476572205,-0.00184519675,0.009876863449999999,0.00161164905,-0.0083954707,0.002191065,0.008395030250000001,0.0005919605500000001,0.01193839505,-0.0023813981000000003,-0.00200647004,-0.0096149612,-0.0021106033,0.0040018137,-0.0041728582,-0.00867619515,0.0061525501,-0.0031453930499999996,0.0056334538,0.0112491254,0.00443627215,0.0013034075499999999,0.0026841368500000002,0.0035493531000000004,0.0039161746999999995,-0.0120289562,0.0013483163999999997,4.67489475"
Montgomery Kansas,"0.019311473250000002,-0.0013676909999999999,-0.02000926995,0.0323159596,-0.00859789595,-0.0130651938,-0.0175471135,-0.009186887849999999,0.008953318699,0.010012025899999999,-0.00817549528,-0.010900646,0.0021742500849999996,-0.0056679825049999995,0.0168697074,-0.0002985861950000001,-0.0015485046750000001,-0.002093902985,0.0005000661999999996,-0.00368532096,0.01031043335,0.00424470144,0.00551505405,-0.006681593599999999,0.0007085531362000001,-0.0017831353649999998,0.0094347701,0.003100474365,0.00207040096,-0.003657815795,0.001069409305,-0.002691712065,-0.003994971995,-0.00334048155,0.009296101304999999,-0.003374747135,-7.12938850000002e-05,0.00310387461,9.06754216e-05,0.005446220654999999,0.00483688879,-0.0019220688550000001,-0.007302744454999999,0.004085356514999999,-0.0001489581065,-0.001387094785,0.00202574514,-0.002130340345,-0.00453953704,-0.008132704999999962"
Montgomery Kentucky,"-0.070546595,-0.0571694175,-0.0063561925,0.022269966300000003,-0.011762083,0.0046588461999999995,-0.010356154449999998,0.0051884673,-0.017607299,-0.008738965500000001,0.0185082135,0.0045057792499999996,-0.0022985897500000002,0.01389717985,0.004841571,-0.00865216675,0.0037119006499999998,0.0005221239500000003,0.0023448451000000004,0.00411112947,-0.00236318345,-0.0083821325,0.0016874805,0.00667499855,0.0021592761,-0.00119171626,-0.011576744150000002,0.0011210787,-0.0008957697550000001,0.01086826785,0.0075998354,-0.00576845385,0.00652743612,-0.0015582861500000001,0.005384972514999999,-0.007431779155,0.0047570133,0.006304581740000001,0.006263536642,-0.0003400448605,0.004175746365,0.002709184825,-0.00053255085,-0.0063783278799999996,-9.3963175e-05,-0.00606907151,-0.001642692275,0.0019757806965,-0.00405314051,0.6922788999999999"
Montgomery Maryland,"-0.05707085,-0.033483495,0.05203082,-0.007169429999999999,0.042613515,0.03381956,0.006041525,-0.0105051,0.0027694499999999997,0.01126581,-0.003154355000000001,0.006617234999999999,0.0059986150000000005,-0.00727948,-0.012531525,-0.02527608,-0.012686595,0.003358205,0.013798669999999999,-0.025292075,-0.0058645749999999995,-0.00998372,0.01423035,-0.011182339999999999,-0.00139632,-0.006818199999999999,-0.0020261000000000003,-0.004523915,-0.017565215000000002,0.00010829999999999998,0.01759007,-0.0008460749999999995,-0.00641188,-0.0036789500000000003,-0.00406713,0.012618279999999999,0.003649135,-0.00415555,0.00023308499999999985,-0.00669637,-0.01161277,0.0014888100000000001,0.011149625,-0.00301124,0.016675985,0.014178695,-0.01528051,-0.0025583150000000002,0.00324229,-0.00138305"
Montgomery Mississippi,"0.03540627287,-0.015683460495,-0.02640008925,-0.006082093350000001,0.0011854958749999995,-0.0234851129,-0.0207609972,0.01573428045,3.586570000000018e-05,-0.0052183503499999995,0.013198305870000001,0.006932624125,-0.019224856050000003,-0.02016335495,0.01923208775,-0.011987501405,-0.00178900830355,0.005878385180000001,-0.0015851087825000001,0.00398988201,-0.00733763783,-0.004522893105,-0.0027527100149999997,0.0009184489599999999,0.0046346328795,-0.007499133389,0.002473300623,0.00227481348,-0.01841093378,-7.0049835e-05,0.001330350875,-0.0110192001195,0.0061621685801,-0.0012877634305,-0.00776129384,-0.0032696594415,0.0036209537645,-0.0010060628145,0.002382376931,0.00029019388600000004,-0.00146890423535,-0.006308342614650001,0.004215506487,-0.00835820174,-0.0092594816745,0.0018382714495,-0.0003717549915,0.00138914423295,0.00261550937625,-1.47587129"
Montgomery Missouri,"-0.009904300000000001,0.07197248,-0.033757495,0.016585095,0.015089300000000002,-0.039902635,-0.02116735,-0.006767839999999999,-0.00885485,0.024024369999999996,0.059101695,-0.01004327,-0.00788925,-0.011054545,-0.002610784999999999,-0.00595117,0.0016886549999999998,0.00010260999999999994,0.0079524,-0.00744768,-0.00463578,0.0002453549999999996,0.005393355,0.0011067250000000002,-0.00736126,0.00043445,-0.0042271949999999996,-0.01148539,-0.00059969,0.006464475,0.009701689999999999,0.00167898,-0.000879795,-0.0051940350000000005,0.00585691,-0.00222893,0.001177995,0.002499565,0.007155385,-0.00455699,-0.001413505,-0.0045006199999999994,0.008081935,-0.001422785,0.009940295,-0.00768285,-0.00672495,-0.00633355,-0.0072666250000000005,0.00308145"
Montgomery New York,"-0.045646888999999996,-0.0006315980000000006,0.06801054,-0.024745809,-0.065552046,0.0105934945,0.022161245000000003,0.0439245772,-0.02869118305,-0.0294012466,-0.011145511252000001,0.011287043,0.0121419751,0.0007630627499999999,0.00454972845,0.023249978850000002,0.009981849150000001,-0.014821806449999999,0.0112132537,0.0106293813,0.0204512495,-0.0024083134,0.0028163777499999997,0.0222763655,0.004770263,-0.0065991456,-0.005199064749999999,-0.0038442381000000003,-0.007597599270000001,0.00885255095,0.0084371515845,-0.00675047565,-0.00657471555,0.00142947815,-0.0015527439000000002,0.0018011557999999994,8.762709999999999e-05,0.00691731875,0.0033434137999999998,-0.00640767625,-0.003737188265,-0.0017914657500000002,0.00131461644,0.00047675024999999983,0.0008930863899999999,0.014052155544499999,0.001836834525,0.007245205555,-0.0017743691999999999,0.72961165"
Montgomery North Carolina,"-0.0287645745,-0.0022704219999999994,0.00183026645,0.02276073,-0.0015669154999999983,-0.00112627305,0.0003296773000000001,0.009305409,-0.007143995,-0.006235538,0.006651713,-0.007950742,-0.0025875126,0.00045225099999999987,0.0067799804,-0.010894919,-0.0032109471,-0.020493101399999998,0.003973026750000001,-0.00559810585,-0.0027809409150000002,-0.00213548183,0.0039463391,0.0051563654,-0.006707334549999999,-0.00181777505,0.00040351317500000004,-0.0008861939499999999,-0.005613107500000001,0.000218707955,0.009938379075,-0.0030326759999999998,-0.0006212569,0.003682299982,-0.00433243135,0.00039658964,0.0017553006999999998,-0.009444097680000001,0.0024374765,0.000776399345,0.005620824205,0.00035608994999999997,0.0055406987,0.00271378885,-0.0034388527000000003,-0.001411454985,-0.0006167691499999999,-0.00356487255,-0.0005032103000000001,4.763693"
Montgomery Ohio,"0.0152609325,-0.019319519,0.0271982085,-0.010576921,0.007452830000000004,-0.018810674000000003,-0.0131021835,-0.0119773565,0.0065551216500000006,-0.006944259299999999,-0.023606436550000002,-0.01705924535,0.01019439365,-0.0108690987,-0.01201854265,-0.0304335939,-0.006533854,-0.00287286255,-0.00010655799499999998,-0.012388119465,-0.0166205725,-0.01346063055,0.0183365237,0.0108551495,-0.0003399917499999996,-0.0062761655999999996,-0.00681461955,-0.00619191895,-0.019416457999999998,-3.315990000000014e-05,0.0138518961,-0.00977545585,-0.00868833955,0.00158116045,0.00018995325000000006,0.00451519405,-0.0019148993500000002,-0.00134537775,0.011690962249999999,-0.0047234816050000005,-0.00044121535000000013,-0.00547595895,0.00423746685,-0.00299841105,0.01524659786,-0.00306275525,-0.01376392665,0.00300317035,0.00390719957,-3.99127755"
Montgomery Pennsylvania,"0.00901172821,-0.027135572349999998,0.02341264785,0.0024993342000000003,0.01243082175,0.03807456535,-0.00241640059,-0.0029097634950000003,-0.007979456955,0.014974131299999999,0.00487113528,0.0018859654,0.00905837365,-0.0015910349400000002,-0.0057752224,0.00468640469,-0.018278731649999998,0.0074297084,0.005893867550000001,-0.0035015038549999996,0.010586478074999999,-0.00682722335,0.010950958100000002,-0.0040051984,-0.0018048887499999998,-0.0013105204399999999,-0.0018385758149999998,0.00260895078,-0.002537697488,-0.00206367749,0.0070479206845,-0.0025446758,-0.0012760200195,0.00303728829,0.000553103165,0.005150683465,-0.003429227595,0.00317992479,0.0061278241785,-0.00220843282,0.003011986743,-3.62202552e-05,-0.0056338051149999995,-0.0023961599799999997,-0.0001256153045,0.008502022345,0.0004106845500000001,-0.0039007971,-0.00609953126,-2.823106695"
Montgomery Tennessee,"0.0636035985,-0.044943445,-0.0054394890000000005,0.02667799455,0.006965409499999999,0.0015971624,0.009904140499999999,-0.0101494355,-0.0016997238,-0.0036921125,-0.0008025542000000001,0.0070507899999999995,-0.0011516282500000001,-0.01442792,-0.0087190735,-0.0013056336999999999,0.003361192,-0.00020371095000000028,-0.0009143525,0.0010171619,-0.0021175663999999997,0.0008965174499999998,0.010275484,-0.0029836971,-0.0015111381499999998,-0.0038676859999999995,-0.00520747835,-0.0020029556535,-0.0044151506500000005,-0.0009531416149999999,-0.0014266423999999998,-0.00401150535,-0.00192358835,-0.0027534607,0.00434916945,-0.00118126785,-0.0002465436499999999,0.00788549795,-0.0006893599499999997,0.00127535295,-0.0045963191,-0.000127211185,-0.0022532438500000003,0.0014464596,0.002872399965,-0.0024673803500000003,0.0005936833,0.010773290500000001,-0.00013195830000000005,4.2624763"
